ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,data_date
600654.SH,1991-10-24,658.9,658.9,645.9,645.9,652.4,-6.5,-1.0,1211.0,792.0,2023-08-01
600656.SH,1991-10-24,12.81,12.81,12.81,12.81,12.68,0.13,1.03,140.0,179.0,2023-08-01
600652.SH,1991-10-24,84.0,84.0,84.0,84.0,83.2,0.8,0.96,1.0,0.8,2023-08-01
000004.SZ,1991-10-24,7.15,7.3,7.15,7.3,7.15,0.15,2.1,194.0,702.0,2023-08-01
600651.SH,1991-10-24,124.4,124.4,124.4,124.4,123.2,1.2,0.97,40.0,0.1,2023-08-01
000003.SZ,1991-10-24,13.8,14.2,13.8,14.0,13.8,0.2,1.45,898.0,6294.0,2023-08-01
000005.SZ,1991-10-24,6.58,6.58,6.58,6.58,6.55,0.03,0.46,316.0,1040.0,2023-08-01
000009.SZ,1991-10-24,5.55,5.75,5.55,5.7,5.65,0.05,0.89,8889.0,5048.0,2023-08-01
000002.SZ,1991-10-24,7.8,8.0,7.8,7.9,7.7,0.2,2.6,683.0,2693.0,2023-08-01
000001.SZ,1991-10-25,24.0,24.0,23.85,24.0,24.0,0.0,0.0,3579.0,8571.0,2023-08-01
600601.SH,1991-10-25,69.0,69.2,67.8,69.2,68.5,0.7,1.02,5624.0,3846.0,2023-08-01
600602.SH,1991-10-25,673.3,673.3,663.25,673.3,666.6,6.7,1.01,24933.0,0.005,2023-08-01
600653.SH,1991-10-25,106.5,106.5,106.5,106.5,106.5,0.0,0.0,101.0,0.046,2023-08-01
600654.SH,1991-10-25,639.7,652.35,639.4,647.0,645.9,1.1,0.17,1663.0,1071.0,2023-08-01
600656.SH,1991-10-25,12.93,12.93,12.93,12.93,12.81,0.12,0.94,171.0,221.0,2023-08-01
600652.SH,1991-10-25,84.0,84.0,84.0,84.0,84.0,0.0,0.0,8.0,6.0,2023-08-01
000004.SZ,1991-10-25,7.25,7.3,7.2,7.3,7.3,0.0,0.0,140.0,509.0,2023-08-01
600651.SH,1991-10-25,125.6,125.6,125.6,125.6,124.4,1.2,0.96,92.0,0.005,2023-08-01
000003.SZ,1991-10-25,14.0,14.1,13.9,14.0,14.0,0.0,0.0,530.0,3703.0,2023-08-01
000005.SZ,1991-10-25,6.61,6.61,6.61,6.61,6.58,0.03,0.46,83.0,274.0,2023-08-01
000009.SZ,1991-10-25,5.7,5.8,5.7,5.8,5.7,0.1,1.75,9381.0,5376.0,2023-08-01
000002.SZ,1991-10-25,8.0,8.0,7.8,7.9,7.9,0.0,0.0,542.0,2135.0,2023-08-01
000001.SZ,1991-10-28,24.0,25.0,23.95,24.9,24.0,0.9,3.75,4554.0,11124.0,2023-08-01
600601.SH,1991-10-28,69.5,69.9,69.5,69.9,69.2,0.7,1.01,1079.0,754.0,2023-08-01
600602.SH,1991-10-28,680.0,680.0,680.0,680.0,673.3,6.7,1.0,1674.0,0.035,2023-08-01
600653.SH,1991-10-28,107.6,107.6,107.6,107.6,106.5,1.1,1.03,110.0,0.4,2023-08-01
600654.SH,1991-10-28,652.95,653.5,652.95,653.5,647.0,6.5,1.0,226.0,147.0,2023-08-01
600656.SH,1991-10-28,13.06,13.06,13.06,13.06,12.93,0.13,1.01,10.0,13.0,2023-08-01
600652.SH,1991-10-28,84.8,84.8,84.8,84.8,84.0,0.8,0.95,8.0,7.0,2023-08-01
000004.SZ,1991-10-28,7.4,7.85,7.35,7.8,7.35,0.45,6.12,197.0,744.0,2023-08-01
600651.SH,1991-10-28,126.9,126.9,126.9,126.9,125.6,1.3,1.04,70.0,0.2,2023-08-01
000003.SZ,1991-10-28,14.0,15.3,13.95,15.15,13.95,1.2,8.6,1120.0,8149.0,2023-08-01
000009.SZ,1991-10-28,5.8,6.6,5.75,6.15,5.8,0.35,6.03,9195.0,5486.0,2023-08-01
000005.SZ,1991-10-28,6.67,6.67,6.67,6.67,6.64,0.03,0.45,69.0,230.0,2023-08-01
000002.SZ,1991-10-28,7.95,8.65,7.9,8.4,7.9,0.5,6.33,1025.0,4178.0,2023-08-01
000001.SZ,1991-10-29,25.0,26.1,25.0,25.65,24.9,0.75,3.01,4894.0,12601.0,2023-08-01
600601.SH,1991-10-29,70.6,70.6,70.6,70.6,69.9,0.7,1.0,560.0,395.0,2023-08-01
600602.SH,1991-10-29,686.8,686.8,686.8,686.8,680.0,6.8,1.0,1464.0,0.026,2023-08-01
600653.SH,1991-10-29,108.7,108.7,108.7,108.7,107.6,1.1,1.02,111.0,0.001,2023-08-01
600654.SH,1991-10-29,660.0,660.0,660.0,660.0,653.5,6.5,0.99,342.0,225.0,2023-08-01
600656.SH,1991-10-29,13.06,13.06,13.06,13.06,13.06,0.0,0.0,130.0,169.0,2023-08-01
600652.SH,1991-10-29,85.6,85.6,85.6,85.6,84.8,0.8,0.94,8.0,7.0,2023-08-01
000004.SZ,1991-10-29,7.8,8.4,7.8,8.2,7.8,0.4,5.13,323.0,1317.0,2023-08-01
600651.SH,1991-10-29,128.2,128.2,128.2,128.2,126.9,1.3,1.02,42.0,0.02,2023-08-01
000003.SZ,1991-10-29,15.1,16.0,15.1,15.45,15.15,0.3,1.98,1283.0,9989.0,2023-08-01
000009.SZ,1991-10-29,6.1,6.7,6.1,6.4,6.15,0.25,4.07,15357.0,9845.0,2023-08-01
000005.SZ,1991-10-29,6.7,6.7,6.7,6.7,6.67,0.03,0.45,53.0,177.0,2023-08-01
000002.SZ,1991-10-29,8.4,8.8,8.35,8.45,8.4,0.05,0.6,1029.0,4398.0,2023-08-01
000001.SZ,1991-10-30,25.6,26.0,25.5,25.75,25.65,0.1,0.39,3787.0,9733.0,2023-08-01
600601.SH,1991-10-30,71.3,71.3,71.3,71.3,70.6,0.7,0.99,574.0,409.0,2023-08-01
600602.SH,1991-10-30,686.8,686.8,686.8,686.8,686.8,0.0,0.0,1283.0,0.003,2023-08-01
600653.SH,1991-10-30,109.8,109.8,109.8,109.8,108.7,1.1,1.01,110.0,0.137,2023-08-01
600654.SH,1991-10-30,666.6,666.6,666.6,666.6,660.0,6.6,1.0,201.0,133.0,2023-08-01
600656.SH,1991-10-30,13.19,13.19,13.19,13.19,13.06,0.13,1.0,150.0,197.0,2023-08-01
600652.SH,1991-10-30,86.5,86.5,86.5,86.5,85.6,0.9,1.05,22.0,19.0,2023-08-01
000004.SZ,1991-10-30,8.1,8.6,8.1,8.6,8.2,0.4,4.88,387.0,1629.0,2023-08-01
600651.SH,1991-10-30,129.5,129.5,129.5,129.5,128.2,1.3,1.01,40.0,0.042,2023-08-01
000003.SZ,1991-10-30,15.55,15.8,15.4,15.7,15.45,0.25,1.62,1266.0,9862.0,2023-08-01
000009.SZ,1991-10-30,6.45,6.55,6.3,6.5,6.4,0.1,1.56,24192.0,15565.0,2023-08-01
000005.SZ,1991-10-30,6.73,6.73,6.73,6.73,6.7,0.03,0.45,63.0,212.0,2023-08-01
000002.SZ,1991-10-30,8.5,8.6,8.45,8.6,8.45,0.15,1.78,1331.0,5669.0,2023-08-01
000001.SZ,1991-10-31,25.7,27.1,25.7,26.9,25.75,1.15,4.47,4457.0,11686.0,2023-08-01
600601.SH,1991-10-31,72.0,72.0,72.0,72.0,71.3,0.7,0.98,706.0,508.0,2023-08-01
600602.SH,1991-10-31,693.7,693.7,693.7,693.7,686.8,6.9,1.0,2273.0,0.079,2023-08-01
600653.SH,1991-10-31,110.9,110.9,110.9,110.9,109.8,1.1,1.0,8.0,0.004,2023-08-01
600654.SH,1991-10-31,673.3,673.3,673.3,673.3,666.6,6.7,1.01,712.0,479.0,2023-08-01
600656.SH,1991-10-31,13.33,13.33,13.33,13.33,13.19,0.14,1.06,140.0,186.0,2023-08-01
600652.SH,1991-10-31,87.4,87.4,87.4,87.4,86.5,0.9,1.04,8.0,7.0,2023-08-01
600651.SH,1991-10-31,130.8,130.8,130.8,130.8,129.5,1.3,1.0,42.0,0.02,2023-08-01
000003.SZ,1991-10-31,15.75,17.0,15.75,16.9,15.7,1.2,7.64,1263.0,10149.0,2023-08-01
000009.SZ,1991-10-31,6.6,7.5,6.6,7.25,6.5,0.75,11.54,25261.0,17582.0,2023-08-01
000005.SZ,1991-10-31,6.76,6.76,6.76,6.76,6.73,0.03,0.45,63.0,213.0,2023-08-01
000004.SZ,1991-10-31,8.65,9.25,8.65,9.2,8.6,0.6,6.98,288.0,1276.0,2023-08-01
000002.SZ,1991-10-31,8.7,9.4,8.6,9.3,8.6,0.7,8.14,1654.0,7379.0,2023-08-01
600601.SH,1991-11-01,72.7,72.7,72.7,72.7,72.0,0.7,0.97,1182.0,859.0,2023-08-01
600602.SH,1991-11-01,700.6,700.6,700.6,700.6,693.7,6.9,0.99,3162.0,0.001,2023-08-01
600653.SH,1991-11-01,110.9,110.9,110.9,110.9,110.9,0.0,0.0,102.0,0.001,2023-08-01
600654.SH,1991-11-01,680.0,680.0,667.0,680.0,673.3,6.7,1.0,1264.0,858.0,2023-08-01
600656.SH,1991-11-01,13.46,13.46,13.46,13.46,13.33,0.13,0.98,140.0,188.0,2023-08-01
600652.SH,1991-11-01,88.3,88.3,88.3,88.3,87.4,0.9,1.03,8.0,7.0,2023-08-01
600651.SH,1991-11-01,132.1,132.1,132.1,132.1,130.8,1.3,0.99,40.0,0.195,2023-08-01
000003.SZ,1991-11-01,17.0,18.0,17.0,17.3,16.9,0.4,2.37,888.0,7791.0,2023-08-01
000009.SZ,1991-11-01,7.25,8.35,7.25,8.3,7.25,1.05,14.48,26223.0,21087.0,2023-08-01
000005.SZ,1991-11-01,6.79,6.79,6.79,6.79,6.76,0.03,0.44,21.0,71.0,2023-08-01
000001.SZ,1991-11-01,27.0,29.5,27.0,28.75,26.9,1.85,6.88,5810.0,16538.0,2023-08-01
000004.SZ,1991-11-01,9.3,10.5,9.3,10.0,9.2,0.8,8.7,339.0,1717.0,2023-08-01
000002.SZ,1991-11-01,9.4,10.2,9.4,9.8,9.3,0.5,5.38,1712.0,8389.0,2023-08-01
600601.SH,1991-11-04,73.4,73.4,73.4,73.4,72.7,0.7,0.96,1701.0,1248.0,2023-08-01
600602.SH,1991-11-04,707.6,707.6,707.6,707.6,700.6,7.0,1.0,1827.0,0.05,2023-08-01
600653.SH,1991-11-04,112.0,112.0,112.0,112.0,110.9,1.1,0.99,110.0,0.136,2023-08-01
600654.SH,1991-11-04,686.8,686.8,686.8,686.8,680.0,6.8,1.0,707.0,485.0,2023-08-01
600656.SH,1991-11-04,13.59,13.59,13.59,13.59,13.46,0.13,0.97,30.0,40.0,2023-08-01
600652.SH,1991-11-04,89.2,89.2,89.2,89.2,88.3,0.9,1.02,8.0,7.0,2023-08-01
600651.SH,1991-11-04,133.4,133.4,133.4,133.4,132.1,1.3,0.98,58.0,0.05,2023-08-01
000003.SZ,1991-11-04,17.55,18.6,17.55,18.4,17.5,0.9,5.14,1504.0,13555.0,2023-08-01
000009.SZ,1991-11-04,8.4,10.0,8.4,9.7,8.45,1.25,14.79,30273.0,28272.0,2023-08-01
000005.SZ,1991-11-04,6.85,6.85,6.85,6.85,6.82,0.03,0.44,28.0,96.0,2023-08-01
000001.SZ,1991-11-04,29.0,31.65,28.95,31.55,28.75,2.8,9.74,6774.0,20534.0,2023-08-01
000004.SZ,1991-11-04,10.3,11.4,10.3,11.25,10.4,0.85,8.17,393.0,2093.0,2023-08-01
000002.SZ,1991-11-04,9.7,10.8,9.7,10.8,9.6,1.2,12.5,1986.0,10171.0,2023-08-01
600601.SH,1991-11-05,74.1,74.1,74.1,74.1,73.4,0.7,0.95,568.0,420.0,2023-08-01
600602.SH,1991-11-05,714.7,714.7,714.7,714.7,707.6,7.1,1.0,1588.0,0.048,2023-08-01
600653.SH,1991-11-05,113.1,113.1,113.1,113.1,112.0,1.1,0.98,117.0,0.067,2023-08-01
600654.SH,1991-11-05,693.7,693.7,693.7,693.7,686.8,6.9,1.0,336.0,233.0,2023-08-01
600656.SH,1991-11-05,13.59,13.59,13.59,13.59,13.59,0.0,0.0,115.0,156.0,2023-08-01
600652.SH,1991-11-05,90.1,90.1,90.1,90.1,89.2,0.9,1.01,1.0,0.9,2023-08-01
600651.SH,1991-11-05,134.7,134.7,134.7,134.7,133.4,1.3,0.97,40.0,0.03,2023-08-01
000003.SZ,1991-11-05,18.5,19.55,17.3,17.6,18.4,-0.8,-4.35,1217.0,11423.0,2023-08-01
000009.SZ,1991-11-05,9.8,10.85,9.8,9.95,9.7,0.25,2.58,31558.0,31972.0,2023-08-01
000005.SZ,1991-11-05,6.88,6.88,6.88,6.88,6.85,0.03,0.44,28.0,96.0,2023-08-01
000001.SZ,1991-11-05,31.6,32.6,31.4,31.4,31.55,-0.15,-0.48,9460.0,30561.0,2023-08-01
000004.SZ,1991-11-05,11.15,12.15,11.05,12.1,11.25,0.85,7.56,607.0,3597.0,2023-08-01
000002.SZ,1991-11-05,10.8,11.65,10.65,10.85,10.8,0.05,0.46,2260.0,12714.0,2023-08-01
600601.SH,1991-11-06,74.8,74.8,74.8,74.8,74.1,0.7,0.94,588.0,439.0,2023-08-01
600602.SH,1991-11-06,721.8,721.8,721.8,721.8,714.7,7.1,0.99,1739.0,0.01,2023-08-01
600653.SH,1991-11-06,114.2,114.2,114.2,114.2,113.1,1.1,0.97,6.0,0.001,2023-08-01
600654.SH,1991-11-06,700.6,700.6,700.6,700.6,693.7,6.9,0.99,321.0,224.0,2023-08-01
600656.SH,1991-11-06,13.73,13.73,13.73,13.73,13.59,0.14,1.03,140.0,192.0,2023-08-01
600652.SH,1991-11-06,90.1,90.1,90.1,90.1,90.1,0.0,0.0,10.0,8.0,2023-08-01
600651.SH,1991-11-06,136.0,136.0,136.0,136.0,134.7,1.3,0.97,43.0,0.03,2023-08-01
000009.SZ,1991-11-06,10.05,10.05,8.55,9.5,9.95,-0.45,-4.52,35954.0,33003.0,2023-08-01
000005.SZ,1991-11-06,6.91,6.91,6.91,6.91,6.88,0.03,0.44,39.0,135.0,2023-08-01
000001.SZ,1991-11-06,31.4,31.5,29.0,29.9,31.4,-1.5,-4.78,6239.0,18555.0,2023-08-01
000004.SZ,1991-11-06,12.05,12.05,10.65,11.5,12.1,-0.6,-4.96,455.0,2568.0,2023-08-01
000002.SZ,1991-11-06,10.85,10.85,9.2,10.0,10.85,-0.85,-7.83,1568.0,7680.0,2023-08-01
000003.SZ,1991-11-06,17.55,17.55,15.6,17.45,17.6,-0.15,-0.85,1398.0,11576.0,2023-08-01
600602.SH,1991-11-07,729.0,729.0,729.0,729.0,721.8,7.2,1.0,2313.0,0.021,2023-08-01
600653.SH,1991-11-07,114.2,114.2,114.2,114.2,114.2,0.0,0.0,104.0,0.039,2023-08-01
600654.SH,1991-11-07,707.6,707.6,707.6,707.6,700.6,7.0,1.0,303.0,214.0,2023-08-01
600656.SH,1991-11-07,13.87,13.87,13.87,13.87,13.73,0.14,1.02,603.0,836.0,2023-08-01
600652.SH,1991-11-07,91.0,91.0,91.0,91.0,90.1,0.9,1.0,9.0,8.0,2023-08-01
600651.SH,1991-11-07,137.4,137.4,137.4,137.4,136.0,1.4,1.03,40.0,0.101,2023-08-01
000009.SZ,1991-11-07,10.5,10.5,9.45,10.0,9.5,0.5,5.26,26703.0,26865.0,2023-08-01
600601.SH,1991-11-07,75.5,75.5,75.5,75.5,74.8,0.7,0.94,1422.0,1073.0,2023-08-01
000005.SZ,1991-11-07,6.94,6.94,6.94,6.94,6.91,0.03,0.43,24.0,83.0,2023-08-01
000001.SZ,1991-11-07,30.05,31.5,30.0,30.2,29.9,0.3,1.0,7672.0,23581.0,2023-08-01
000004.SZ,1991-11-07,11.5,12.2,11.45,12.0,11.5,0.5,4.35,779.0,4629.0,2023-08-01
000002.SZ,1991-11-07,10.0,10.95,10.0,10.35,10.0,0.35,3.5,1846.0,9730.0,2023-08-01
000003.SZ,1991-11-07,15.5,18.3,17.5,17.7,17.45,0.25,1.43,1044.0,9372.0,2023-08-01
600602.SH,1991-11-08,736.3,736.3,736.3,736.3,729.0,7.3,1.0,3516.0,0.001,2023-08-01
600653.SH,1991-11-08,115.3,115.3,115.3,115.3,114.2,1.1,0.96,110.0,0.001,2023-08-01
600654.SH,1991-11-08,714.7,714.7,704.25,714.7,707.6,7.1,1.0,1960.0,1399.0,2023-08-01
600656.SH,1991-11-08,14.01,14.01,14.01,14.01,13.87,0.14,1.01,143.0,200.0,2023-08-01
600652.SH,1991-11-08,91.9,91.9,91.9,91.9,91.0,0.9,0.99,8.0,7.0,2023-08-01
600651.SH,1991-11-08,138.8,138.8,138.8,138.8,137.4,1.4,1.02,44.0,0.3,2023-08-01
000009.SZ,1991-11-08,10.1,10.5,9.8,10.4,10.0,0.4,4.0,37374.0,37642.0,2023-08-01
600601.SH,1991-11-08,76.3,76.3,74.8,76.3,75.5,0.8,1.06,8575.0,6534.0,2023-08-01
000005.SZ,1991-11-08,6.97,6.97,6.97,6.97,6.94,0.03,0.43,47.0,164.0,2023-08-01
000001.SZ,1991-11-08,30.3,30.6,29.7,30.5,30.2,0.3,0.99,5690.0,17083.0,2023-08-01
000004.SZ,1991-11-08,12.0,12.0,11.4,11.8,12.0,-0.2,-1.67,278.0,1627.0,2023-08-01
000002.SZ,1991-11-08,10.3,10.55,9.8,10.55,10.35,0.2,1.93,2197.0,11320.0,2023-08-01
000003.SZ,1991-11-08,17.6,18.0,17.35,18.0,17.7,0.3,1.69,1082.0,9557.0,2023-08-01
600602.SH,1991-11-11,743.7,743.7,743.7,743.7,736.3,7.4,1.01,1507.0,0.039,2023-08-01
600653.SH,1991-11-11,116.5,116.5,116.5,116.5,115.3,1.2,1.04,110.0,0.255,2023-08-01
600654.SH,1991-11-11,721.8,721.8,721.8,721.8,714.7,7.1,0.99,306.0,220.0,2023-08-01
600656.SH,1991-11-11,14.15,14.15,14.15,14.15,14.01,0.14,1.0,187.0,264.0,2023-08-01
600652.SH,1991-11-11,92.8,92.8,92.8,92.8,91.9,0.9,0.98,8.0,7.0,2023-08-01
600651.SH,1991-11-11,140.2,140.2,140.2,140.2,138.8,1.4,1.01,40.0,0.131,2023-08-01
600601.SH,1991-11-11,77.1,77.1,77.1,77.1,76.3,0.8,1.05,262.0,201.0,2023-08-01
600602.SH,1991-11-12,751.1,751.1,751.1,751.1,743.7,7.4,1.0,277.0,0.007,2023-08-01
600653.SH,1991-11-12,117.7,117.7,117.7,117.7,116.5,1.2,1.03,110.0,0.027,2023-08-01
600654.SH,1991-11-12,729.0,729.0,729.0,729.0,721.8,7.2,1.0,105.0,76.0,2023-08-01
600656.SH,1991-11-12,14.29,14.29,14.29,14.29,14.15,0.14,0.99,145.0,207.0,2023-08-01
600652.SH,1991-11-12,93.7,93.7,93.7,93.7,92.8,0.9,0.97,8.0,7.0,2023-08-01
600651.SH,1991-11-12,141.6,141.6,141.6,141.6,140.2,1.4,1.0,40.0,0.35,2023-08-01
000009.SZ,1991-11-12,11.15,14.3,11.15,14.1,11.15,2.95,26.46,24033.0,30859.0,2023-08-01
600601.SH,1991-11-12,77.1,77.1,77.1,77.1,77.1,0.0,0.0,170.0,130.0,2023-08-01
000005.SZ,1991-11-12,7.04,7.04,7.04,7.04,7.0,0.04,0.57,17.0,60.0,2023-08-01
000001.SZ,1991-11-12,32.5,35.9,32.5,35.85,32.3,3.55,10.99,6237.0,21809.0,2023-08-01
000004.SZ,1991-11-12,12.5,14.05,12.5,14.05,12.35,1.7,13.77,400.0,2699.0,2023-08-01
000002.SZ,1991-11-12,11.1,14.8,11.1,14.65,11.1,3.55,31.98,1998.0,13463.0,2023-08-01
000003.SZ,1991-11-12,19.0,21.0,19.0,20.55,18.85,1.7,9.02,1137.0,11667.0,2023-08-01
600602.SH,1991-11-13,751.1,751.1,751.1,751.1,751.1,0.0,0.0,235.0,0.006,2023-08-01
600653.SH,1991-11-13,118.9,118.9,118.9,118.9,117.7,1.2,1.02,196.0,0.863,2023-08-01
600654.SH,1991-11-13,736.3,736.3,736.3,736.3,729.0,7.3,1.0,78.0,57.0,2023-08-01
600656.SH,1991-11-13,14.43,14.43,14.43,14.43,14.29,0.14,0.98,140.0,202.0,2023-08-01
600652.SH,1991-11-13,94.6,94.6,94.6,94.6,93.7,0.9,0.96,2.0,1.0,2023-08-01
600651.SH,1991-11-13,143.0,143.0,143.0,143.0,141.6,1.4,0.99,40.0,0.199,2023-08-01
000009.SZ,1991-11-13,14.0,15.8,14.0,14.65,14.1,0.55,3.9,28441.0,42975.0,2023-08-01
600601.SH,1991-11-13,77.9,77.9,77.9,77.9,77.1,0.8,1.04,68.0,53.0,2023-08-01
000005.SZ,1991-11-13,7.08,7.08,7.08,7.08,7.04,0.04,0.57,7.0,25.0,2023-08-01
000001.SZ,1991-11-13,35.9,36.9,35.9,36.45,35.85,0.6,1.67,7705.0,28174.0,2023-08-01
000004.SZ,1991-11-13,14.0,15.55,14.0,15.2,14.05,1.15,8.19,485.0,3646.0,2023-08-01
000002.SZ,1991-11-13,14.8,15.8,14.8,15.0,14.65,0.35,2.39,2548.0,19704.0,2023-08-01
000003.SZ,1991-11-13,20.7,21.6,20.7,20.85,20.55,0.3,1.46,1488.0,15891.0,2023-08-01
000002.SZ,1991-11-14,15.0,15.9,15.0,15.8,15.0,0.8,5.33,2137.0,16741.0,2023-08-01
600602.SH,1991-11-14,751.1,751.1,751.1,751.1,751.1,0.0,0.0,208.0,0.005,2023-08-01
600653.SH,1991-11-14,120.1,120.1,120.1,120.1,118.9,1.2,1.01,205.0,0.048,2023-08-01
600654.SH,1991-11-14,743.7,743.7,743.7,743.7,736.3,7.4,1.01,65.0,48.0,2023-08-01
600656.SH,1991-11-14,14.57,14.57,14.57,14.57,14.43,0.14,0.97,140.0,204.0,2023-08-01
600651.SH,1991-11-14,144.4,144.4,144.4,144.4,143.0,1.4,0.98,40.0,0.1,2023-08-01
000009.SZ,1991-11-14,14.7,16.05,14.65,15.8,14.65,1.15,7.85,26723.0,41554.0,2023-08-01
600601.SH,1991-11-14,77.9,77.9,77.9,77.9,77.9,0.0,0.0,164.0,127.0,2023-08-01
000005.SZ,1991-11-14,7.12,7.12,7.12,7.12,7.08,0.04,0.57,38.0,135.0,2023-08-01
000001.SZ,1991-11-14,36.55,37.2,36.4,36.55,36.45,0.1,0.27,4583.0,15869.0,2023-08-01
000004.SZ,1991-11-14,15.2,16.0,15.2,15.95,15.2,0.75,4.93,534.0,4153.0,2023-08-01
000003.SZ,1991-11-14,20.85,22.1,20.85,21.25,20.85,0.4,1.92,900.0,9777.0,2023-08-01
000002.SZ,1991-11-15,15.7,16.0,14.75,14.8,15.8,-1.0,-6.33,222.0,17348.0,2023-08-01
600602.SH,1991-11-15,751.1,751.1,751.1,751.1,751.1,0.0,0.0,1409.0,0.012,2023-08-01
600653.SH,1991-11-15,121.3,121.3,121.3,121.3,120.1,1.2,1.0,110.0,0.199,2023-08-01
600654.SH,1991-11-15,751.1,751.1,751.1,751.1,743.7,7.4,1.0,80.0,60.0,2023-08-01
600656.SH,1991-11-15,14.72,14.72,14.72,14.72,14.57,0.15,1.03,281.0,413.0,2023-08-01
600651.SH,1991-11-15,145.8,145.8,145.8,145.8,144.4,1.4,0.97,40.0,0.002,2023-08-01
000009.SZ,1991-11-15,15.8,16.0,14.75,14.95,15.8,-0.85,-5.38,26378.0,40580.0,2023-08-01
600601.SH,1991-11-15,77.9,77.9,77.9,77.9,77.9,0.0,0.0,90.0,70.0,2023-08-01
000005.SZ,1991-11-15,7.16,7.16,7.16,7.16,7.12,0.04,0.56,6.0,21.0,2023-08-01
000001.SZ,1991-11-15,36.45,37.2,35.65,35.7,36.55,-0.85,-2.33,6684.0,24561.0,2023-08-01
000004.SZ,1991-11-15,15.9,16.0,15.35,15.5,15.95,-0.45,-2.82,28.0,2239.0,2023-08-01
000003.SZ,1991-11-15,21.35,21.35,20.25,20.35,21.25,-0.9,-4.24,861.0,9093.0,2023-08-01
000002.SZ,1991-11-18,14.75,14.75,10.6,12.0,14.8,-2.8,-18.92,155.0,9807.0,2023-08-01
600653.SH,1991-11-18,122.5,122.5,122.5,122.5,121.3,1.2,0.99,110.0,0.007,2023-08-01
600654.SH,1991-11-18,758.6,758.6,758.6,758.6,751.1,7.5,1.0,52.0,39.0,2023-08-01
600656.SH,1991-11-18,14.87,14.87,14.87,14.87,14.72,0.15,1.02,8.0,11.0,2023-08-01
600651.SH,1991-11-18,147.3,147.3,147.3,147.3,145.8,1.5,1.03,40.0,0.006,2023-08-01
600601.SH,1991-11-18,78.7,78.7,78.7,78.7,77.9,0.8,1.03,151.0,118.0,2023-08-01
000005.SZ,1991-11-18,7.24,7.24,7.24,7.24,7.16,0.08,1.12,43.0,156.0,2023-08-01
600602.SH,1991-11-18,758.6,758.6,758.6,758.6,751.1,7.5,1.0,1516.0,0.044,2023-08-01
000001.SZ,1991-11-18,34.85,34.85,29.35,29.55,34.5,-4.95,-14.35,4151.0,13364.0,2023-08-01
000009.SZ,1991-11-18,14.5,14.5,10.4,10.5,14.5,-4.0,-27.59,23731.0,27807.0,2023-08-01
000004.SZ,1991-11-18,14.75,14.75,12.7,12.7,17.1,-4.4,-25.73,103.0,716.0,2023-08-01
000003.SZ,1991-11-18,19.55,19.55,16.5,16.55,19.5,-2.95,-15.13,830.0,7488.0,2023-08-01
000002.SZ,1991-11-19,12.05,14.2,12.05,14.1,12.0,2.1,17.5,1117.0,7435.0,2023-08-01
600656.SH,1991-11-19,14.87,14.87,14.87,14.87,14.87,0.0,0.0,127.0,188.0,2023-08-01
600652.SH,1991-11-19,94.6,94.6,94.6,94.6,94.6,0.0,0.0,7.0,6.0,2023-08-01
600651.SH,1991-11-19,148.8,148.8,148.8,148.8,147.3,1.5,1.02,90.0,0.5,2023-08-01
600601.SH,1991-11-19,78.7,78.7,78.7,78.7,78.7,0.0,0.0,250.0,196.0,2023-08-01
000005.SZ,1991-11-19,7.28,7.28,7.28,7.28,7.24,0.04,0.55,48.0,175.0,2023-08-01
600602.SH,1991-11-19,766.2,766.2,766.2,766.2,758.6,7.6,1.0,1681.0,0.04,2023-08-01
600654.SH,1991-11-19,758.6,758.6,758.6,758.6,758.6,0.0,0.0,13.0,9.0,2023-08-01
600653.SH,1991-11-19,123.7,123.7,123.7,123.7,122.5,1.2,0.98,110.0,0.137,2023-08-01
000001.SZ,1991-11-19,29.4,32.5,29.0,32.5,29.55,2.95,9.98,5768.0,17515.0,2023-08-01
000009.SZ,1991-11-19,10.55,14.55,10.5,14.1,10.5,3.6,34.29,21757.0,28162.0,2023-08-01
000004.SZ,1991-11-19,12.8,14.3,12.75,14.2,12.7,1.5,11.81,315.0,2088.0,2023-08-01
000003.SZ,1991-11-19,16.6,19.0,16.6,18.85,16.55,2.3,13.9,1144.0,10093.0,2023-08-01
000002.SZ,1991-11-20,14.1,14.65,13.4,13.5,14.1,-0.6,-4.26,1266.0,9024.0,2023-08-01
600651.SH,1991-11-20,150.3,150.3,150.3,150.3,148.8,1.5,1.01,63.0,0.01,2023-08-01
600601.SH,1991-11-20,79.5,79.5,79.5,79.5,78.7,0.8,1.02,74.0,58.0,2023-08-01
000005.SZ,1991-11-20,7.32,7.32,7.32,7.32,7.28,0.04,0.55,5.0,18.0,2023-08-01
600602.SH,1991-11-20,773.9,773.9,773.9,773.9,766.2,7.7,1.01,2004.0,0.028,2023-08-01
600654.SH,1991-11-20,766.2,766.2,766.2,766.2,758.6,7.6,1.0,25.0,19.0,2023-08-01
600653.SH,1991-11-20,124.9,124.9,124.9,124.9,123.7,1.2,0.97,131.0,0.212,2023-08-01
600656.SH,1991-11-20,15.02,15.02,15.02,15.02,14.87,0.15,1.01,28.0,42.0,2023-08-01
000001.SZ,1991-11-20,32.5,34.0,32.5,33.8,32.5,1.3,4.0,4697.0,15810.0,2023-08-01
